product_id,category,sub_category,description,unit_cost,order_id,order_date,ship_date,ship_mode,customer_id,sales,quantity,discount,profit,profit_margin,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
OFF-BI-10003031,Office Supplies,Binders,"Acco Index Tab, Economy",6.66,IN-2021-16544,2021-11-21,2021-11-26,Standard Class,BW-11065,36.288,4,0.1,9.648,0.27,5,2021,11,6,Sunday,Medium
OFF-BI-10003031,Office Supplies,Binders,"Acco Index Tab, Economy",6.66,IN-2021-65166,2021-05-08,2021-05-10,First Class,LP-17095,25.704,3,0.15,5.724,0.22,2,2021,5,5,Saturday,Medium
OFF-BI-10003090,Office Supplies,Binders,"Avery Binder Covers, Clear",8.76,ID-2022-84745,2022-06-11,2022-06-14,First Class,SC-20800,12.636,2,0.4,-4.884,-0.39,3,2022,6,5,Saturday,Low
OFF-BI-10003090,Office Supplies,Binders,"Avery Binder Covers, Clear",8.76,ID-2021-83835,2021-11-06,2021-11-12,Standard Class,RW-19540,12.636,2,0.4,-4.884,-0.39,6,2021,11,5,Saturday,Low
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,IN-2022-24384,2022-04-22,2022-04-25,Second Class,RB-19360,154.26,3,0.0,60.12,0.39,3,2022,4,4,Friday,High
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,IN-2019-22830,2019-07-29,2019-07-31,First Class,BM-11785,42.6786,1,0.17,11.2986,0.26,2,2019,7,0,Monday,Medium
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,IN-2021-39231,2021-06-20,2021-06-25,Second Class,KB-16585,138.834,3,0.1,44.694,0.32,5,2021,6,6,Sunday,High
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,IN-2020-32805,2020-12-20,2020-12-24,Standard Class,AF-10885,154.26,3,0.0,60.12,0.39,4,2020,12,6,Sunday,High
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,IN-2022-68463,2022-05-22,2022-05-25,Second Class,DM-13345,205.68,4,0.0,80.16,0.39,3,2022,5,6,Sunday,High
OFF-BI-10003132,Office Supplies,Binders,"Cardinal Binding Machine, Clear",26.61,IN-2019-86782,2019-06-01,2019-06-04,First Class,ME-17320,98.46,2,0.0,45.24,0.46,3,2019,6,5,Saturday,High
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,ID-2021-73069,2021-09-18,2021-09-18,Same Day,JF-15565,34.506,3,0.1,-3.834,-0.11,0,2021,9,5,Saturday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2022-55478,2022-05-13,2022-05-13,Same Day,PC-19000,23.004,2,0.1,-2.556,-0.11,0,2022,5,4,Friday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2022-24405,2022-02-14,2022-02-19,Standard Class,PG-18895,53.037,5,0.17,-10.863,-0.2,5,2022,2,0,Monday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2022-44012,2022-09-25,2022-09-27,Second Class,PS-19045,38.34,3,0.0,0.0,0.0,2,2022,9,6,Sunday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2019-47309,2019-09-01,2019-09-05,Second Class,PW-19240,76.68,6,0.0,0.0,0.0,4,2019,9,6,Sunday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,ID-2022-35521,2022-06-16,2022-06-18,Second Class,MS-17770,6.39,1,0.5,-6.39,-1.0,2,2022,6,3,Thursday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2019-69429,2019-07-17,2019-07-21,Standard Class,CC-12610,51.12,4,0.0,0.0,0.0,4,2019,7,2,Wednesday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,ID-2020-24111,2020-11-29,2020-12-04,Standard Class,SF-20200,63.6444,6,0.17,-13.0356,-0.2,5,2020,11,6,Sunday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2021-74182,2021-12-01,2021-12-06,Standard Class,ML-18265,76.68,6,0.0,0.0,0.0,5,2021,12,2,Wednesday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2022-27303,2022-01-31,2022-02-04,Standard Class,RA-19885,89.46,7,0.0,0.0,0.0,4,2022,1,0,Monday,Low
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,IN-2019-76758,2019-12-07,2019-12-14,Standard Class,AG-10495,25.56,2,0.0,0.0,0.0,7,2019,12,5,Saturday,Low
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78,IN-2022-66377,2022-12-25,2022-12-29,Standard Class,HE-14800,50.34,1,0.0,10.56,0.21,4,2022,12,6,Sunday,Medium
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78,IN-2020-18546,2020-11-09,2020-11-14,Standard Class,RK-19300,588.978,13,0.1,71.838,0.12,5,2020,11,0,Monday,Medium
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78,IN-2020-34072,2020-09-19,2020-09-21,First Class,CM-12655,208.911,5,0.17,10.011,0.05,2,2020,9,5,Saturday,Low
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78,IN-2019-71739,2019-10-16,2019-10-21,Standard Class,FW-14395,100.68,2,0.0,21.12,0.21,5,2019,10,2,Wednesday,Medium
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78,IN-2020-38958,2020-06-06,2020-06-11,Standard Class,DW-13195,251.7,5,0.0,52.8,0.21,5,2020,6,5,Saturday,Medium
OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",4.59,IN-2022-53532,2022-01-30,2022-01-30,Same Day,TS-21205,20.52,3,0.0,6.75,0.33,0,2022,1,6,Sunday,High
OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",4.59,IN-2022-51607,2022-11-19,2022-11-24,Standard Class,HD-14785,13.68,2,0.0,4.5,0.33,5,2022,11,5,Saturday,High
OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",4.59,IN-2022-33869,2022-09-04,2022-09-08,Standard Class,LS-17230,20.52,3,0.0,6.75,0.33,4,2022,9,6,Sunday,High
OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",4.59,IN-2019-36879,2019-09-03,2019-09-08,Standard Class,RB-19435,20.52,3,0.0,6.75,0.33,5,2019,9,1,Tuesday,High
OFF-BI-10003181,Office Supplies,Binders,"Ibico Binder Covers, Recycled",13.47,ID-2020-85522,2020-01-12,2020-01-15,First Class,LW-17215,16.812,2,0.4,-10.128,-0.6,3,2020,1,6,Sunday,Low
OFF-BI-10003181,Office Supplies,Binders,"Ibico Binder Covers, Recycled",13.47,ID-2021-85732,2021-12-19,2021-12-24,Second Class,TG-21640,16.812,2,0.4,-10.128,-0.6,5,2021,12,6,Sunday,Low
OFF-BI-10003188,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",6.72,IN-2021-84654,2021-09-03,2021-09-10,Standard Class,SA-20830,44.76,4,0.0,17.88,0.4,7,2021,9,4,Friday,High
OFF-BI-10003240,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38,ID-2021-86915,2021-07-26,2021-07-31,Standard Class,GZ-14545,61.704,2,0.4,-1.056,-0.02,5,2021,7,0,Monday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,IN-2019-74994,2019-05-27,2019-06-01,Standard Class,AG-10495,99.84,8,0.0,8.88,0.09,5,2019,5,0,Monday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,IN-2021-38685,2021-05-16,2021-05-20,Standard Class,MO-17800,24.96,2,0.0,2.22,0.09,4,2021,5,6,Sunday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,ID-2022-14934,2022-09-25,2022-10-02,Standard Class,JH-15430,31.2,5,0.5,-25.65,-0.82,7,2022,9,6,Sunday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,IN-2022-23663,2022-02-08,2022-02-12,Standard Class,BT-11485,20.7168,2,0.17,-2.0232,-0.1,4,2022,2,1,Tuesday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,IN-2022-32406,2022-11-26,2022-11-30,Standard Class,MH-17440,24.96,2,0.0,2.22,0.09,4,2022,11,5,Saturday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,IN-2022-63766,2022-11-22,2022-11-26,Standard Class,MK-18160,87.36,7,0.0,7.77,0.09,4,2022,11,1,Tuesday,Low
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37,ID-2020-26463,2020-07-22,2020-07-22,Same Day,RW-19540,43.68,7,0.5,-35.91,-0.82,0,2020,7,2,Wednesday,Low
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,IN-2022-33666,2022-06-04,2022-06-08,Standard Class,KD-16495,53.25,5,0.0,13.2,0.25,4,2022,6,5,Saturday,Medium
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,ID-2022-27555,2022-06-03,2022-06-08,Second Class,RR-19315,5.325,1,0.5,-2.685,-0.5,5,2022,6,4,Friday,Low
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,IN-2021-46896,2021-07-17,2021-07-21,Standard Class,DE-13255,63.9,6,0.0,15.84,0.25,4,2021,7,5,Saturday,Medium
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,IN-2021-52566,2021-10-11,2021-10-17,Standard Class,JS-16030,26.5185,3,0.17,2.4885,0.09,6,2021,10,0,Monday,Low
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,IN-2022-34317,2022-02-13,2022-02-15,Second Class,AM-10705,47.925,5,0.1,7.875,0.16,2,2022,2,6,Sunday,Medium
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01,IN-2020-70087,2020-06-26,2020-06-26,Same Day,RD-19585,8.8395,1,0.17,0.8295,0.09,0,2020,6,4,Friday,Low
OFF-BI-10003323,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",3.18,ID-2020-80181,2020-03-09,2020-03-12,Second Class,MO-17500,2.88,1,0.4,-0.3,-0.1,3,2020,3,0,Monday,Low
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,IN-2022-78991,2022-11-27,2022-11-29,Second Class,JF-15355,26.82,3,0.0,6.12,0.23,2,2022,11,6,Sunday,Medium
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,IN-2020-16845,2020-12-16,2020-12-21,Standard Class,MF-18250,17.88,2,0.0,4.08,0.23,5,2020,12,2,Wednesday,Medium
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,ID-2019-62884,2019-05-31,2019-05-31,Same Day,JE-15715,21.456,4,0.4,-6.144,-0.29,0,2019,5,4,Friday,Low
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,IN-2020-56178,2020-08-26,2020-08-28,First Class,GR-14560,17.88,2,0.0,4.08,0.23,2,2020,8,2,Wednesday,Medium
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,IN-2019-60063,2019-08-31,2019-09-04,Standard Class,TS-21610,26.82,3,0.0,6.12,0.23,4,2019,8,5,Saturday,Medium
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,ID-2022-54841,2022-05-19,2022-05-25,Standard Class,AO-10810,26.82,5,0.4,-7.68,-0.29,6,2022,5,3,Thursday,Low
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9,IN-2022-72222,2022-10-25,2022-10-29,Second Class,PB-19150,62.58,7,0.0,14.28,0.23,4,2022,10,1,Tuesday,Medium
OFF-BI-10003342,Office Supplies,Binders,"Cardinal Binder, Economy",10.53,ID-2022-83415,2022-11-04,2022-11-09,Second Class,DL-12925,16.596,2,0.4,-4.464,-0.27,5,2022,11,4,Friday,Low
OFF-BI-10003342,Office Supplies,Binders,"Cardinal Binder, Economy",10.53,IN-2021-82617,2021-12-21,2021-12-23,First Class,CM-12385,55.32,4,0.0,13.2,0.24,2,2021,12,1,Tuesday,Medium
OFF-BI-10003364,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",16.41,IN-2022-85298,2022-12-17,2022-12-19,First Class,TT-21070,56.52,2,0.0,23.7,0.42,2,2022,12,5,Saturday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,ID-2022-42717,2022-12-23,2022-12-27,Standard Class,CL-12700,102.357,9,0.15,34.857,0.34,4,2022,12,4,Friday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2022-48310,2022-11-12,2022-11-16,Standard Class,JK-16090,26.76,2,0.0,11.76,0.44,4,2022,11,5,Saturday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2022-65712,2022-06-12,2022-06-17,Standard Class,JM-16195,40.14,3,0.0,17.64,0.44,5,2022,6,6,Sunday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2021-22879,2021-11-10,2021-11-10,Same Day,SW-20275,66.9,5,0.0,29.4,0.44,0,2021,11,2,Wednesday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,ID-2022-33134,2022-04-24,2022-04-29,Standard Class,SV-20935,45.492,4,0.15,15.492,0.34,5,2022,4,6,Sunday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2022-32665,2022-08-06,2022-08-10,Standard Class,SL-20155,13.38,2,0.5,-1.62,-0.12,4,2022,8,5,Saturday,Low
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2021-25112,2021-07-14,2021-07-16,First Class,Co-12640,13.38,1,0.0,5.88,0.44,2,2021,7,2,Wednesday,High
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5,IN-2019-48009,2019-12-18,2019-12-22,Standard Class,BD-11635,40.14,3,0.0,17.64,0.44,4,2019,12,2,Wednesday,High
OFF-BI-10003397,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",3.57,IN-2019-79950,2019-11-01,2019-11-03,Second Class,DJ-13630,12.24,2,0.0,5.1,0.42,2,2019,11,4,Friday,High
OFF-BI-10003397,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",3.57,IN-2022-64074,2022-06-15,2022-06-19,Standard Class,JG-15310,30.6,5,0.0,12.75,0.42,4,2022,6,2,Wednesday,High
OFF-BI-10003397,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",3.57,ID-2022-11056,2022-03-20,2022-03-22,Second Class,GT-14635,12.24,4,0.5,-2.04,-0.17,2,2022,3,6,Sunday,Low
OFF-BI-10003452,Office Supplies,Binders,"Acco Binding Machine, Economy",45.48,ID-2020-85053,2020-11-22,2020-11-24,Second Class,TS-21505,122.616,4,0.4,-59.304,-0.48,2,2020,11,6,Sunday,Low
OFF-BI-10003452,Office Supplies,Binders,"Acco Binding Machine, Economy",45.48,ID-2019-85928,2019-06-16,2019-06-22,Standard Class,TS-21370,183.924,6,0.4,-88.956,-0.48,6,2019,6,6,Sunday,Low
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2019-25882,2019-07-24,2019-07-29,Standard Class,LD-16855,42.1308,4,0.17,11.0508,0.26,5,2019,7,2,Wednesday,Medium
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2019-22928,2019-10-06,2019-10-09,First Class,CS-12400,53.9325,5,0.15,15.0825,0.28,3,2019,10,6,Sunday,Medium
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2020-79985,2020-06-02,2020-06-06,Standard Class,ES-14020,12.69,1,0.0,4.92,0.39,4,2020,6,1,Tuesday,High
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,ID-2021-61442,2021-01-16,2021-01-22,Standard Class,JB-16000,21.573,2,0.15,6.033,0.28,6,2021,1,5,Saturday,Medium
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2020-42094,2020-05-03,2020-05-09,Standard Class,DM-12955,42.1308,4,0.17,11.0508,0.26,6,2020,5,6,Sunday,Medium
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2020-78123,2020-06-14,2020-06-16,Second Class,DB-13615,38.07,3,0.0,14.76,0.39,2,2020,6,6,Sunday,High
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2021-77731,2021-02-13,2021-02-17,Standard Class,RA-19915,38.07,3,0.0,14.76,0.39,4,2021,2,5,Saturday,High
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2021-36970,2021-10-23,2021-10-30,Standard Class,JE-15745,12.69,1,0.0,4.92,0.39,7,2021,10,5,Saturday,High
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77,IN-2020-73510,2020-05-15,2020-05-18,First Class,CC-12220,63.45,5,0.0,24.6,0.39,3,2020,5,4,Friday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2019-10419,2019-05-07,2019-05-13,Standard Class,AS-10285,40.86,6,0.0,18.72,0.46,6,2019,5,1,Tuesday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2021-37103,2021-11-19,2021-11-19,Same Day,DB-13360,39.5661,7,0.17,13.7361,0.35,0,2021,11,4,Friday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2022-15263,2022-09-29,2022-10-03,Standard Class,BE-11335,27.24,4,0.0,12.48,0.46,4,2022,9,3,Thursday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2020-31944,2020-09-26,2020-10-02,Standard Class,BM-11785,61.29,9,0.0,28.08,0.46,6,2020,9,5,Saturday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2021-19400,2021-08-30,2021-09-03,Standard Class,DP-13390,20.43,3,0.0,9.36,0.46,4,2021,8,0,Monday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2022-41212,2022-06-18,2022-06-21,First Class,JG-15805,22.6092,4,0.17,7.8492,0.35,3,2022,6,5,Saturday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,ID-2022-23201,2022-02-01,2022-02-06,Standard Class,SG-20890,42.903,7,0.1,17.073,0.4,5,2022,2,1,Tuesday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2022-62303,2022-01-05,2022-01-08,Second Class,SC-20380,20.43,3,0.0,9.36,0.46,3,2022,1,2,Wednesday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2021-45440,2021-11-03,2021-11-07,Standard Class,FW-14395,27.24,4,0.0,12.48,0.46,4,2021,11,2,Wednesday,High
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69,IN-2022-23929,2022-12-12,2022-12-14,First Class,DK-13090,13.62,2,0.0,6.24,0.46,2,2022,12,0,Monday,High
OFF-BI-10003519,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",25.62,ID-2021-83065,2021-11-26,2021-12-02,Standard Class,BO-11350,144.576,8,0.4,-60.384,-0.42,6,2021,11,4,Friday,Low
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2022-56815,2022-08-08,2022-08-12,Standard Class,RD-19810,31.536,4,0.1,9.096,0.29,4,2022,8,0,Monday,Medium
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2022-66895,2022-12-05,2022-12-10,Standard Class,GK-14620,35.04,4,0.0,12.6,0.36,5,2022,12,0,Monday,High
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2021-19645,2021-11-12,2021-11-17,Standard Class,BN-11515,36.354,5,0.17,8.304,0.23,5,2021,11,4,Friday,Medium
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2020-70073,2020-10-30,2020-11-02,Second Class,JM-15265,7.884,1,0.1,2.274,0.29,3,2020,10,4,Friday,Medium
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2020-21339,2020-05-11,2020-05-11,Same Day,LL-16840,70.08,8,0.0,25.2,0.36,0,2020,5,0,Monday,High
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2020-56556,2020-05-23,2020-05-27,Standard Class,CC-12220,15.768,2,0.1,4.548,0.29,4,2020,5,5,Saturday,Medium
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2022-42941,2022-09-04,2022-09-05,First Class,SW-20245,23.652,3,0.1,6.822,0.29,1,2022,9,6,Sunday,Medium
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61,IN-2021-51103,2021-04-10,2021-04-13,Second Class,JG-15160,52.56,6,0.0,18.9,0.36,3,2021,4,5,Saturday,High
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61,IN-2020-66580,2020-05-25,2020-05-27,First Class,JH-16180,15.48,1,0.0,3.87,0.25,2,2020,5,0,Monday,Medium
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61,IN-2020-61918,2020-12-29,2021-01-03,Standard Class,ON-18715,30.96,2,0.0,7.74,0.25,5,2020,12,1,Tuesday,Medium
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61,IN-2019-50564,2019-10-25,2019-10-27,Second Class,SP-20920,46.44,3,0.0,11.61,0.25,2,2019,10,4,Friday,Medium
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61,ID-2021-22459,2021-10-03,2021-10-08,Standard Class,EM-14095,18.576,2,0.4,-4.644,-0.25,5,2021,10,6,Sunday,Low
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61,IN-2022-39826,2022-06-24,2022-06-30,Standard Class,RS-19870,15.48,1,0.0,3.87,0.25,6,2022,6,4,Friday,Medium
OFF-BI-10003633,Office Supplies,Binders,"Avery Binding Machine, Economy",42.03,IN-2021-82505,2021-06-12,2021-06-15,Second Class,NC-18625,97.68,2,0.0,13.62,0.14,3,2021,6,5,Saturday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2020-63500,2020-08-30,2020-09-05,Standard Class,SM-20005,39.15,5,0.0,8.55,0.22,6,2020,8,6,Sunday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2021-79635,2021-10-23,2021-10-25,Second Class,EM-14065,31.32,4,0.0,6.84,0.22,2,2021,10,5,Saturday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2021-40533,2021-01-23,2021-01-28,Standard Class,BN-11515,15.66,2,0.0,3.42,0.22,5,2021,1,5,Saturday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,ID-2019-26596,2019-12-13,2019-12-19,Standard Class,SJ-20125,46.98,12,0.5,-26.46,-0.56,6,2019,12,4,Friday,Low
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2022-26498,2022-09-29,2022-10-03,Standard Class,MS-17710,6.6555,1,0.15,0.5355,0.08,4,2022,9,3,Thursday,Low
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,ID-2021-65432,2021-09-03,2021-09-07,Standard Class,SM-20905,23.49,3,0.0,5.13,0.22,4,2021,9,4,Friday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2022-35983,2022-05-01,2022-05-01,Same Day,SW-20275,15.66,2,0.0,3.42,0.22,0,2022,5,6,Sunday,Medium
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12,IN-2019-67672,2019-10-26,2019-10-30,Standard Class,DP-13390,14.094,2,0.1,1.854,0.13,4,2019,10,5,Saturday,Medium
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2020-42668,2020-06-13,2020-06-16,Second Class,KH-16690,11.61,2,0.1,3.45,0.3,3,2020,6,5,Saturday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2022-72838,2022-09-26,2022-09-28,First Class,RF-19840,32.25,5,0.0,11.85,0.37,2,2022,9,0,Monday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2022-21241,2022-05-27,2022-05-31,Standard Class,RB-19465,12.9,2,0.0,4.74,0.37,4,2022,5,4,Friday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,ID-2020-27450,2020-11-17,2020-11-18,First Class,AH-10075,32.121,6,0.17,7.641,0.24,1,2020,11,1,Tuesday,Medium
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2022-64347,2022-12-22,2022-12-26,Standard Class,JE-15715,19.35,3,0.0,7.11,0.37,4,2022,12,3,Thursday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2020-58789,2020-10-17,2020-10-21,Standard Class,TM-21490,26.7675,5,0.17,6.3675,0.24,4,2020,10,5,Saturday,Medium
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2022-61813,2022-08-14,2022-08-18,Standard Class,EJ-14155,23.22,4,0.1,6.9,0.3,4,2022,8,6,Sunday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,IN-2021-62527,2021-01-31,2021-02-05,Standard Class,JF-15490,23.22,4,0.1,6.9,0.3,5,2021,1,6,Sunday,High
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08,ID-2021-43354,2021-09-20,2021-09-24,Standard Class,GM-14440,12.9,4,0.5,-3.42,-0.27,4,2021,9,0,Monday,Low
OFF-BI-10003725,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",24.48,IN-2022-81427,2022-05-01,2022-05-01,Same Day,NS-18640,57.6,2,0.0,8.64,0.15,0,2022,5,6,Sunday,Medium
